Security,Term,Yield,Speed,WAL
Treasuries,120,0.055,0.0325,1.7034620363210708
Treasuries,180,0.055,0.0325,1.9509279961439525
Treasuries,240,0.055,0.0325,2.1040465797478016
Treasuries,360,0.055,0.0325,2.2786134481183677
Treasuries,18,0.055,0.035,0.5512242551919927
Treasuries,24,0.055,0.035,0.68595301495017
Treasuries,36,0.055,0.035,0.9012000744122596
Treasuries,48,0.055,0.035,1.0683793385796199
Treasuries,60,0.055,0.035,1.202789458854773
Treasuries,72,0.055,0.035,1.3149755725601961
Treasuries,84,0.055,0.035,1.409004398729258
Treasuries,120,0.055,0.035,1.6236355117702967
Treasuries,180,0.055,0.035,1.8464133891187122
Treasuries,240,0.055,0.035,1.9836843383579135
Treasuries,360,0.055,0.035,2.138444362385199
Treasuries,18,0.0575,0.005,0.6852758917088098
Treasuries,24,0.0575,0.005,0.9144948059065783
Treasuries,36,0.0575,0.005,1.3577610831958173
Treasuries,48,0.0575,0.005,1.78098215367626
Treasuries,60,0.0575,0.005,2.1868272667872364
Treasuries,72,0.0575,0.005,2.576752253554335
Treasuries,84,0.0575,0.005,2.952338488331112
Treasuries,120,0.0575,0.005,4.002536120387321
Treasuries,180,0.0575,0.005,5.536346717461693
Treasuries,240,0.0575,0.005,6.839102952621311
Treasuries,360,0.0575,0.005,8.85230352918883
Treasuries,18,0.0575,0.0075,0.6707969302054084
Treasuries,24,0.0575,0.0075,0.8887291299914368
Treasuries,36,0.0575,0.0075,1.2995319962606937
Treasuries,48,0.0575,0.0075,1.68153656188702
Treasuries,60,0.0575,0.0075,2.039296918719324
Treasuries,72,0.0575,0.0075,2.3755201044212257
Treasuries,84,0.0575,0.0075,2.6923898965777515
Treasuries,120,0.0575,0.0075,3.547514968158991
Treasuries,180,0.0575,0.0075,4.719222924896324
Treasuries,240,0.0575,0.0075,5.649243481184569
Treasuries,360,0.0575,0.0075,6.976968379015865
Treasuries,18,0.0575,0.01,0.6570043950361016
Treasuries,24,0.0575,0.01,0.8637601134672651
Treasuries,36,0.0575,0.01,1.2467238458392658
Treasuries,48,0.0575,0.01,1.5940145401534112
Treasuries,60,0.0575,0.01,1.912120430439429
Treasuries,72,0.0575,0.01,2.2051428993198914
Treasuries,84,0.0575,0.01,2.4769489324612146
Treasuries,120,0.0575,0.01,3.188152719867061
Treasuries,180,0.0575,0.01,4.115098007770803
Treasuries,240,0.0575,0.01,4.813715779967496
Treasuries,360,0.0575,0.01,5.756907932717698
Treasuries,18,0.0575,0.0125,0.644502498331443
Treasuries,24,0.0575,0.0125,0.8414086897932053
Treasuries,36,0.0575,0.0125,1.1985692043467309
Treasuries,48,0.0575,0.0125,1.5157521647238055
Treasuries,60,0.0575,0.0125,1.8010786322129597
Treasuries,72,0.0575,0.0125,2.059621639750388
Treasuries,84,0.0575,0.0125,2.2956340392092613
Treasuries,120,0.0575,0.0125,2.897720074706918
Treasuries,180,0.0575,0.0125,3.650662886666588
Treasuries,240,0.0575,0.0125,4.195624033954659
Treasuries,360,0.0575,0.0125,4.9016307260768395
Treasuries,18,0.0575,0.015,0.6323593195361104
Treasuries,24,0.0575,0.015,0.8190004850895075
Treasuries,36,0.0575,0.015,1.1543978298922004
Treasuries,48,0.0575,0.015,1.4459041478524075
Treasuries,60,0.0575,0.015,1.7032948819149112
Treasuries,72,0.0575,0.015,1.933077438480786
Treasuries,84,0.0575,0.015,2.1403994451877133
Treasuries,120,0.0575,0.015,2.6575433551963576
Treasuries,180,0.0575,0.015,3.282533894749799
Treasuries,240,0.0575,0.015,3.7204551405857944
Treasuries,360,0.0575,0.015,4.269935059771208
Treasuries,18,0.0575,0.0175,0.6205640033835653
Treasuries,24,0.0575,0.0175,0.7995637451429715
Treasuries,36,0.0575,0.0175,1.1136222738461257
Treasuries,48,0.0575,0.0175,1.3819683808244552
Treasuries,60,0.0575,0.0175,1.6163614031520253
Treasuries,72,0.0575,0.0175,1.8225270100138717
Treasuries,84,0.0575,0.0175,2.005893952053879
Treasuries,120,0.0575,0.0175,2.455910882816182
Treasuries,180,0.0575,0.0175,2.9840253427113894
Treasuries,240,0.0575,0.0175,3.344091191842923
Treasuries,360,0.0575,0.0175,3.784509824130842
Treasuries,18,0.0575,0.02,0.6087407150339222
Treasuries,24,0.0575,0.02,0.780786298632611
Treasuries,36,0.0575,0.02,1.0757255283803688
Treasuries,48,0.0575,0.02,1.3248799914939042
Treasuries,60,0.0575,0.02,1.5382513481594409
Treasuries,72,0.0575,0.02,1.7247897858673158
Treasuries,84,0.0575,0.02,1.88882196767341
Treasuries,120,0.0575,0.02,2.283823172354976
Treasuries,180,0.0575,0.02,2.7369585585582197
Treasuries,240,0.0575,0.02,3.038501784042275
Treasuries,360,0.0575,0.02,3.400077161720784
Treasuries,18,0.0575,0.0225,0.5985279260726847
Treasuries,24,0.0575,0.0225,0.7620120980962618
Treasuries,36,0.0575,0.0225,1.0421209684303354
Treasuries,48,0.0575,0.0225,1.2727294623345344
Treasuries,60,0.0575,0.0225,1.4689122357940168
Treasuries,72,0.0575,0.0225,1.6376652715886062
Treasuries,84,0.0575,0.0225,1.7854602764388883
Treasuries,120,0.0575,0.0225,2.1357727654130882
Treasuries,180,0.0575,0.0225,2.5289060229775995
Treasuries,240,0.0575,0.0225,2.7860158953070773
Treasuries,360,0.0575,0.0225,3.0883537749268446
Treasuries,18,0.0575,0.025,0.5885875847531102
Treasuries,24,0.0575,0.025,0.7456227897802571
Treasuries,36,0.0575,0.025,1.0096089621421003
Treasuries,48,0.0575,0.025,1.224880674433899
Treasuries,60,0.0575,0.025,1.4059584406978318
Treasuries,72,0.0575,0.025,1.5592931702176582
Treasuries,84,0.0575,0.025,1.693560886419898
Treasuries,120,0.0575,0.025,2.0065078044491247
Treasuries,180,0.0575,0.025,2.3515514572780005
Treasuries,240,0.0575,0.025,2.5733620894102667
Treasuries,360,0.0575,0.025,2.830083620640105
Treasuries,18,0.0575,0.0275,0.5789119464023138
Treasuries,24,0.0575,0.0275,0.729757480638107
Treasuries,36,0.0575,0.0275,0.9802188903281382
Treasuries,48,0.0575,0.0275,1.180773940403791
Treasuries,60,0.0575,0.0275,1.3476327252218283
Treasuries,72,0.0575,0.0275,1.489643485627125
Treasuries,84,0.0575,0.0275,1.6112239908533343
Treasuries,120,0.0575,0.0275,1.8933649095083087
Treasuries,180,0.0575,0.0275,2.1981785715563507
Treasuries,240,0.0575,0.0275,2.3917083410739948
Treasuries,360,0.0575,0.0275,2.613297047344999
Treasuries,18,0.0575,0.03,0.5678960955327742
Treasuries,24,0.0575,0.03,0.7134544114610816
Treasuries,36,0.0575,0.03,0.9520014016384509
Treasuries,48,0.0575,0.03,1.1399151355834733
Treasuries,60,0.0575,0.03,1.2953410906009417
Treasuries,72,0.0575,0.03,1.4262729055174217
Treasuries,84,0.0575,0.03,1.5368351225812722
Treasuries,120,0.0575,0.03,1.7921479201472652
Treasuries,180,0.0575,0.03,2.064815832024012
Treasuries,240,0.0575,0.03,2.2350692577377407
Treasuries,360,0.0575,0.03,2.4281565138609005
Treasuries,18,0.0575,0.0325,0.5595088231684836
Treasuries,24,0.0575,0.0325,0.6995670620996998
Treasuries,36,0.0575,0.0325,0.9249881299169974
Treasuries,48,0.0575,0.0325,1.103612248763423
Treasuries,60,0.0575,0.0325,1.2472596280929238
Treasuries,72,0.0575,0.0325,1.367649189720613
Treasuries,84,0.0575,0.0325,1.470394856769156
Treasuries,120,0.0575,0.0325,1.702420106763171
Treasuries,180,0.0575,0.0325,1.947256949098881
Treasuries,240,0.0575,0.0325,2.098892103700308
Treasuries,360,0.0575,0.0325,2.2686158648508625
Treasuries,18,0.0575,0.035,0.5513288750660278
Treasuries,24,0.0575,0.035,0.6860972351359341
Treasuries,36,0.0575,0.035,0.901387108390932
Treasuries,48,0.0575,0.035,1.0685394878133272
Treasuries,60,0.0575,0.035,1.2028762646167037
Treasuries,72,0.0575,0.035,1.3148985782068647
Treasuries,84,0.0575,0.035,1.4087621274821134
Treasuries,120,0.0575,0.035,1.6216191280547394
Treasuries,180,0.0575,0.035,1.843536119419759
Treasuries,240,0.0575,0.035,1.9789189127594389
Treasuries,360,0.0575,0.035,2.1293143162021253
Treasuries,18,0.06,0.005,0.6855403181247134
Treasuries,24,0.06,0.005,0.914991150811928
Treasuries,36,0.06,0.005,1.3588576968734472
Treasuries,48,0.06,0.005,1.7828066203147197
Treasuries,60,0.06,0.005,2.1894230450681373
Treasuries,72,0.06,0.005,2.5801427401780415
Treasuries,84,0.06,0.005,2.956460785278482
Treasuries,120,0.06,0.005,4.008174874471343
Treasuries,180,0.06,0.005,5.540309713136401
Treasuries,240,0.06,0.005,6.834841841454016
Treasuries,360,0.06,0.005,8.810218897551803
Treasuries,18,0.06,0.0075,0.6710380136103141
Treasuries,24,0.06,0.0075,0.8891711864735375
Treasuries,36,0.06,0.0075,1.3004626598454203
Treasuries,48,0.06,0.0075,1.6830156802508158
Treasuries,60,0.06,0.0075,2.0412940378383926
Treasuries,72,0.06,0.0075,2.3776612314244208
Treasuries,84,0.06,0.0075,2.695219595738711
Treasuries,120,0.06,0.0075,3.5504529243836243
Treasuries,180,0.06,0.0075,4.718514664166278
Treasuries,240,0.06,0.0075,5.639567045578087
Treasuries,360,0.06,0.0075,6.937426336379553
Treasuries,18,0.06,0.01,0.6572294782972058
Treasuries,24,0.06,0.01,0.8641609548836846
Treasuries,36,0.06,0.01,1.2475181237873123
Treasuries,48,0.06,0.01,1.595195058045175
Treasuries,60,0.06,0.01,1.913640052816661
Treasuries,72,0.06,0.01,2.2069422796893665
Treasuries,84,0.06,0.01,2.4788820497641644
Treasuries,120,0.06,0.01,3.1895548834619007
Treasuries,180,0.06,0.01,4.111979913442533
Treasuries,240,0.06,0.01,4.802789391674773
Treasuries,360,0.06,0.01,5.722931061072667
Treasuries,18,0.06,0.0125,0.6447091053229267
Treasuries,24,0.06,0.0125,0.8417658520961234
Treasuries,36,0.06,0.0125,1.1992515845931435
Treasuries,48,0.06,0.0125,1.5167332726970437
Treasuries,60,0.06,0.0125,1.8022418760695613
Treasuries,72,0.06,0.0125,2.060389009507393
Treasuries,84,0.06,0.0125,2.296892425440604
Treasuries,120,0.06,0.0125,2.8980397791988595
Treasuries,180,0.06,0.0125,3.6465949131403033
Treasuries,240,0.06,0.0125,4.184758934735615
Treasuries,360,0.06,0.0125,4.872977652979677
Treasuries,18,0.06,0.015,0.6325481824826996
Treasuries,24,0.06,0.015,0.8193283529135574
Treasuries,36,0.06,0.015,1.1549885367020976
Treasuries,48,0.06,0.015,1.4466932168610729
Treasuries,60,0.06,0.015,1.704195423704549
Treasuries,72,0.06,0.015,1.9340106551156355
Treasuries,84,0.06,0.015,2.1412058591653556
Treasuries,120,0.06,0.015,2.657297762931227
Treasuries,180,0.06,0.015,3.2784253164040744
Treasuries,240,0.06,0.015,3.710512861768294
Treasuries,360,0.06,0.015,4.24538748408654
Treasuries,18,0.06,0.0175,0.6207358289066085
Treasuries,24,0.06,0.0175,0.7998564347454861
Treasuries,36,0.06,0.0175,1.1141379495068473
Treasuries,48,0.06,0.0175,1.3826481197889129
Treasuries,60,0.06,0.0175,1.6170711551909764
Treasuries,72,0.06,0.0175,1.8231712882748683
Treasuries,84,0.06,0.0175,2.0064105269772163
Treasuries,120,0.06,0.0175,2.4552621095912186
Treasuries,180,0.06,0.0175,2.9793678052746615
Treasuries,240,0.06,0.0175,3.334569457045155
Treasuries,360,0.06,0.0175,3.7636576510104445
Treasuries,18,0.06,0.02,0.6089054220309769
Treasuries,24,0.06,0.02,0.7810454651444512
Treasuries,36,0.06,0.02,1.0761798054044702
Treasuries,48,0.06,0.02,1.325436982794059
Treasuries,60,0.06,0.02,1.5388249646501644
Treasuries,72,0.06,0.02,1.7252292520005206
Treasuries,84,0.06,0.02,1.8890582284392907
Treasuries,120,0.06,0.02,2.2830060025602488
Treasuries,180,0.06,0.02,2.7324911538330063
Treasuries,240,0.06,0.02,3.0302140099679336
Treasuries,360,0.06,0.02,3.3820523902615647
Treasuries,18,0.06,0.0225,0.5986791436987303
Treasuries,24,0.06,0.0225,0.762255683253149
Treasuries,36,0.06,0.0225,1.0424963758460637
Treasuries,48,0.06,0.0225,1.2731876069946364
Treasuries,60,0.06,0.0225,1.4693264006127054
Treasuries,72,0.06,0.0225,1.63796443232773
Treasuries,84,0.06,0.0225,1.7855046655618743
Treasuries,120,0.06,0.0225,2.1347787645314042
Treasuries,180,0.06,0.0225,2.5244006062774274
Treasuries,240,0.06,0.0225,2.778063250774174
Treasuries,360,0.06,0.0225,3.0721782173436107
Treasuries,18,0.06,0.025,0.588725823508056
Treasuries,24,0.06,0.025,0.7458393143551759
Treasuries,36,0.06,0.025,1.0099447469130174
Treasuries,48,0.06,0.025,1.225259804097827
Treasuries,60,0.06,0.025,1.406245636994001
Treasuries,72,0.06,0.025,1.5595009170314817
Treasuries,84,0.06,0.025,1.6934813903663632
Treasuries,120,0.06,0.025,2.005456612048079
Treasuries,180,0.06,0.025,2.347213927451055
Treasuries,240,0.06,0.025,2.5660451913008866
Treasuries,360,0.06,0.025,2.8161633309863308
Treasuries,18,0.06,0.0275,0.5790376998645921
Treasuries,24,0.06,0.0275,0.7299481716393551
Treasuries,36,0.06,0.0275,0.979152086748373
Treasuries,48,0.06,0.0275,1.1810904486879925
Treasuries,60,0.06,0.0275,1.3478885618760985
Treasuries,72,0.06,0.0275,1.4897132257896484
Treasuries,84,0.06,0.0275,1.6110722816713563
Treasuries,120,0.06,0.0275,1.8913907011826974
Treasuries,180,0.06,0.0275,2.1947174508773295
Treasuries,240,0.06,0.0275,2.3854044065972837
Treasuries,360,0.06,0.0275,2.6009065371254847
Treasuries,18,0.06,0.03,0.56801970516401
Treasuries,24,0.06,0.03,0.7136385252434735
Treasuries,36,0.06,0.03,0.9522494981293267
Treasuries,48,0.06,0.03,1.140182510283012
Treasuries,60,0.06,0.03,1.2955200739380957
Treasuries,72,0.06,0.03,1.4252174431881495
Treasuries,84,0.06,0.03,1.536649863832041
Treasuries,120,0.06,0.03,1.7910597642009396
Treasuries,180,0.06,0.03,2.0615201558340055
Treasuries,240,0.06,0.03,2.22935008832938
Treasuries,360,0.06,0.03,2.4170102917279235
Treasuries,18,0.06,0.0325,0.559622562716528
Treasuries,24,0.06,0.0325,0.6997302913886599
Treasuries,36,0.06,0.0325,0.925217680630969
Treasuries,48,0.06,0.0325,1.1037931206662064
Treasuries,60,0.06,0.0325,1.2473796199698077
Treasuries,72,0.06,0.0325,1.3676154010977968
Treasuries,84,0.06,0.0325,1.4701064825574355
Treasuries,120,0.06,0.0325,1.701320353127407
Treasuries,180,0.06,0.0325,1.9441939472065848
Treasuries,240,0.06,0.0325,2.092959038630771
Treasuries,360,0.06,0.0325,2.258544780433239
Treasuries,18,0.06,0.035,0.5514330998696876
Treasuries,24,0.06,0.035,0.6862404900076835
Treasuries,36,0.06,0.035,0.901571141626284
Treasuries,48,0.06,0.035,1.0686932140906518
Treasuries,60,0.06,0.035,1.2029520212048068
Treasuries,72,0.06,0.035,1.314804166637695
Treasuries,84,0.06,0.035,1.4084954152335227
Treasuries,120,0.06,0.035,1.620546246414242
Treasuries,180,0.06,0.035,1.8398907614065143
Treasuries,240,0.06,0.035,1.9733859504366427
Treasuries,360,0.06,0.035,2.120098660512888
Treasuries,18,0.0625,0.005,0.6858044337204582
Treasuries,24,0.0625,0.005,0.9154867870356503
Treasuries,36,0.0625,0.005,1.3599516933538656
Treasuries,48,0.0625,0.005,1.784624254673117
Treasuries,60,0.0625,0.005,2.1920039304273478
Treasuries,72,0.0625,0.005,2.58350558905209
Treasuries,84,0.0625,0.005,2.960535897884099
Treasuries,120,0.0625,0.005,4.013653648056246
Treasuries,180,0.0625,0.005,5.54395188805483
Treasuries,240,0.0625,0.005,6.829516909903327
Treasuries,360,0.0625,0.005,8.76620516563216
Treasuries,18,0.0625,0.0075,0.6712787545521116
Treasuries,24,0.0625,0.0075,0.8896124336231361
Treasuries,36,0.0625,0.0075,1.3013903313072945
Treasuries,48,0.0625,0.0075,1.6844871468020892
Treasuries,60,0.0625,0.0075,2.0432748389808615
Treasuries,72,0.0625,0.0075,2.380108223459288
Treasuries,84,0.0625,0.0075,2.6979999268195924
Treasuries,120,0.0625,0.0075,3.553233028332094
Treasuries,180,0.0625,0.0075,4.717281859957521
Treasuries,240,0.0625,0.0075,5.629212021023329
Treasuries,360,0.0625,0.0075,6.896940807303724
Treasuries,18,0.0625,0.01,0.6574542163534333
Treasuries,24,0.0625,0.01,0.8645609576524717
Treasuries,36,0.0625,0.01,1.2483091780662858
Treasuries,48,0.0625,0.01,1.596367181051822
Treasuries,60,0.0625,0.01,1.91514245557146
Treasuries,72,0.0625,0.01,2.2087115539605455
Treasuries,84,0.0625,0.01,2.480766359533306
Treasuries,120,0.0625,0.01,3.190812003898968
Treasuries,180,0.0625,0.01,4.108899195699717
Treasuries,240,0.0625,0.01,4.791383554967328
Treasuries,360,0.0625,0.01,5.688427301390592
Treasuries,18,0.0625,0.0125,0.6449153456810973
Treasuries,24,0.0625,0.0125,0.8421221042620181
Treasuries,36,0.0625,0.0125,1.1999306213612808
Treasuries,48,0.0625,0.0125,1.517706044963098
Treasuries,60,0.0625,0.0125,1.8033877909193479
Treasuries,72,0.0625,0.0125,2.061690800003107
Treasuries,84,0.0625,0.0125,2.298103171849332
Treasuries,120,0.0625,0.0125,2.8979315690134437
Treasuries,180,0.0625,0.0125,3.6426111346213363
Treasuries,240,0.0625,0.0125,4.173820480976765
Treasuries,360,0.0625,0.0125,4.843887483740831
Treasuries,18,0.0625,0.015,0.6327366586318726
Treasuries,24,0.0625,0.015,0.8196553231653253
Treasuries,36,0.0625,0.015,1.1555758664506055
Treasuries,48,0.0625,0.015,1.44747377034919
Treasuries,60,0.0625,0.015,1.7050790750668379
Treasuries,72,0.0625,0.015,1.9349153080409855
Treasuries,84,0.0625,0.015,2.1419672900423197
Treasuries,120,0.0625,0.015,2.6569324470201585
Treasuries,180,0.0625,0.015,3.2737554730367644
Treasuries,240,0.0625,0.015,3.7000823121145197
Treasuries,360,0.0625,0.015,4.220908856729465
Treasuries,18,0.0625,0.0175,0.620907248680523
Treasuries,24,0.0625,0.0175,0.8001481766820637
Treasuries,36,0.0625,0.0175,1.1146502802308818
Treasuries,48,0.0625,0.0175,1.3833198512045461
Treasuries,60,0.0625,0.0175,1.617764821382113
Treasuries,72,0.0625,0.0175,1.823788172796222
Treasuries,84,0.0625,0.0175,2.0068856424038732
Treasuries,120,0.0625,0.0175,2.45399258986572
Treasuries,180,0.0625,0.0175,2.9751452511193004
Treasuries,240,0.0625,0.0175,3.3253146058187624
Treasuries,360,0.0625,0.0175,3.7424202820693186
Treasuries,18,0.0625,0.02,0.6090697460083615
Treasuries,24,0.0625,0.02,0.7813036374907206
Treasuries,36,0.0625,0.02,1.0766308188700038
Treasuries,48,0.0625,0.02,1.3259860885396437
Treasuries,60,0.0625,0.02,1.539383531304293
Treasuries,72,0.0625,0.02,1.725642881154483
Treasuries,84,0.0625,0.02,1.88925521383133
Treasuries,120,0.0625,0.02,2.282093356178374
Treasuries,180,0.0625,0.02,2.7282897211851993
Treasuries,240,0.0625,0.02,3.0213672821202002
Treasuries,360,0.0625,0.02,3.363917933261982
Treasuries,18,0.0625,0.0225,0.5988299658631633
Treasuries,24,0.0625,0.0225,0.7624983263531192
Treasuries,36,0.0625,0.0225,1.0428683801901506
Treasuries,48,0.0625,0.0225,1.2736380756298373
Treasuries,60,0.0625,0.0225,1.4697258493524732
Treasuries,72,0.0625,0.0225,1.6382395456708068
Treasuries,84,0.0625,0.0225,1.7847770612924776
Treasuries,120,0.0625,0.0225,2.1336982482634625
Treasuries,180,0.0625,0.0225,2.520492687616591
Treasuries,240,0.0625,0.0225,2.769887859994378
Treasuries,360,0.0625,0.0225,3.0563516933366763
Treasuries,18,0.0625,0.025,0.588863655138225
Treasuries,24,0.0625,0.025,0.7460548649480897
Treasuries,36,0.0625,0.025,1.0102772779550413
Treasuries,48,0.0625,0.025,1.2256315316962958
Treasuries,60,0.0625,0.025,1.406518569065927
Treasuries,72,0.0625,0.025,1.5596865261226058
Treasuries,84,0.0625,0.025,1.6925082302377765
Treasuries,120,0.0625,0.025,2.0043278392479995
Treasuries,180,0.0625,0.025,2.3435090482103744
Treasuries,240,0.0625,0.025,2.5585062969855024
Treasuries,360,0.0625,0.025,2.802176911371493
Treasuries,18,0.0625,0.0275,0.5791630352866625
Treasuries,24,0.0625,0.0275,0.7301378591476251
Treasuries,36,0.0625,0.0275,0.979452737767519
Treasuries,48,0.0625,0.0275,1.1813998747816623
Treasuries,60,0.0625,0.0275,1.3481314881077084
Treasuries,72,0.0625,0.0275,1.489761630813904
Treasuries,84,0.0625,0.0275,1.6108893059824176
Treasuries,120,0.0625,0.0275,1.8902967859878865
Treasuries,180,0.0625,0.0275,2.191095789982016
Treasuries,240,0.0625,0.0275,2.378529556755326
Treasuries,360,0.0625,0.0275,2.5884572890702633
Treasuries,18,0.0625,0.03,0.5681429324654187
Treasuries,24,0.0625,0.03,0.7138217098218157
Treasuries,36,0.0625,0.03,0.9524944359038471
Treasuries,48,0.0625,0.03,1.1404431538111275
Treasuries,60,0.0625,0.03,1.295686725120743
Treasuries,72,0.0625,0.03,1.4252453567052061
Treasuries,84,0.0625,0.03,1.5364361017866512
Treasuries,120,0.0625,0.03,1.7899081921626498
Treasuries,180,0.0625,0.03,2.057465829188015
Treasuries,240,0.0625,0.03,2.222926627953029
Treasuries,360,0.0625,0.03,2.405798369716629
Treasuries,18,0.0625,0.0325,0.5597359131233173
Treasuries,24,0.0625,0.0325,0.6998925718241811
Treasuries,36,0.0625,0.0325,0.9254442722750618
Treasuries,48,0.0625,0.0325,1.1039671504219264
Treasuries,60,0.0625,0.0325,1.2474878928858715
Treasuries,72,0.0625,0.0325,1.3675631945628897
Treasuries,84,0.0625,0.0325,1.4697908935253023
Treasuries,120,0.0625,0.0325,1.7001625566963912
